,current_combo,valid_train_start_date, valid_train_end_date,valid_end_date,oos_square
640,"(16, 1, 10, 10, 'mi')",2002-05-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,-0.22923588039867115
641,"(16, 1, 10, 10, 'mi')",2003-07-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,0.0748752079866889
642,"(16, 1, 10, 10, 'mi')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.04537815126050415
643,"(16, 1, 10, 10, 'mi')",2005-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,-0.27427597955706995
644,"(16, 1, 10, 10, 'mi')",2008-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.6947935368043088
645,"(16, 1, 10, 10, '')",2002-05-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,0.09634551495016608
646,"(16, 1, 10, 10, '')",2003-07-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,-0.1514143094841931
647,"(16, 1, 10, 10, '')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.19999999999999996
648,"(16, 1, 10, 10, '')",2005-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,-0.49914821124361164
649,"(16, 1, 10, 10, '')",2008-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4937163375224416
650,"(16, 1, 15, 10, 'mi')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.09058614564831258
651,"(16, 1, 15, 10, 'mi')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.08734402852049916
652,"(16, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.20214669051878364
653,"(16, 1, 15, 10, 'mi')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.0017953321364452268
654,"(16, 1, 15, 10, 'mi')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.644524236983842
655,"(16, 1, 15, 10, '')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.2397868561278863
656,"(16, 1, 15, 10, '')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.016042780748663055
657,"(16, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.0805008944543828
658,"(16, 1, 15, 10, '')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.0017953321364452268
659,"(16, 1, 15, 10, '')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4865350089766607
660,"(17, 1, 10, 10, 'mi')",2001-05-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,0.7877280265339967
661,"(17, 1, 10, 10, 'mi')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.1428571428571428
662,"(17, 1, 10, 10, 'mi')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.5369127516778524
663,"(17, 1, 10, 10, 'mi')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,-0.19250425894378198
664,"(17, 1, 10, 10, 'mi')",2008-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4362657091561939
665,"(17, 1, 10, 10, '')",2001-05-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,0.7943615257048093
666,"(17, 1, 10, 10, '')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.18272425249169433
667,"(17, 1, 10, 10, '')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.5167785234899329
668,"(17, 1, 10, 10, '')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,-0.2402044293015333
669,"(17, 1, 10, 10, '')",2008-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4937163375224416
670,"(17, 1, 15, 10, 'mi')",2001-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,-0.34031413612565453
671,"(17, 1, 15, 10, 'mi')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.2912280701754386
672,"(17, 1, 15, 10, 'mi')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.4938488576449912
673,"(17, 1, 15, 10, 'mi')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.25399644760213147
674,"(17, 1, 15, 10, 'mi')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.40754039497307004
675,"(17, 1, 15, 10, '')",2001-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,-0.2984293193717278
676,"(17, 1, 15, 10, '')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.31228070175438605
677,"(17, 1, 15, 10, '')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.5430579964850615
678,"(17, 1, 15, 10, '')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.2397868561278863
679,"(17, 1, 15, 10, '')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4865350089766607
680,"(16, 1, 10, 10, 'mi')",2002-06-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,-0.2046589018302829
681,"(16, 1, 10, 10, 'mi')",2003-08-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,0.06000000000000005
682,"(16, 1, 10, 10, 'mi')",2004-10-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,0.4899328859060402
683,"(16, 1, 10, 10, 'mi')",2005-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.1160409556313993
684,"(16, 1, 10, 10, 'mi')",2008-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.49640287769784175
685,"(16, 1, 10, 10, '')",2002-06-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,-0.16472545757071555
686,"(16, 1, 10, 10, '')",2003-08-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,-0.006666666666666599
687,"(16, 1, 10, 10, '')",2004-10-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,0.47651006711409394
688,"(16, 1, 10, 10, '')",2005-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.2525597269624575
689,"(16, 1, 10, 10, '')",2008-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.41007194244604306
690,"(16, 1, 15, 10, 'mi')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.31550802139037437
691,"(16, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.15563506261180682
692,"(16, 1, 15, 10, 'mi')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.1684587813620072
693,"(16, 1, 15, 10, 'mi')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.49012567324955114
694,"(16, 1, 15, 10, 'mi')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.28057553956834536
695,"(16, 1, 15, 10, '')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.2584670231729055
696,"(16, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.11270125223613592
697,"(16, 1, 15, 10, '')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.17562724014336917
698,"(16, 1, 15, 10, '')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.4757630161579892
699,"(16, 1, 15, 10, '')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.3093525179856116
700,"(17, 1, 10, 10, 'mi')",2001-06-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,0.8272425249169435
701,"(17, 1, 10, 10, 'mi')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.4817275747508305
702,"(17, 1, 10, 10, 'mi')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.3959731543624161
703,"(17, 1, 10, 10, 'mi')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.373083475298126
704,"(17, 1, 10, 10, 'mi')",2008-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.5323741007194245
705,"(17, 1, 10, 10, '')",2001-06-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,0.8205980066445182
706,"(17, 1, 10, 10, '')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.39534883720930236
707,"(17, 1, 10, 10, '')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.4161073825503355
708,"(17, 1, 10, 10, '')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.40034071550255534
709,"(17, 1, 10, 10, '')",2008-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.41007194244604306
710,"(17, 1, 15, 10, 'mi')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.4115586690017513
711,"(17, 1, 15, 10, 'mi')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.09281961471103317
712,"(17, 1, 15, 10, 'mi')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.40740740740740744
713,"(17, 1, 15, 10, 'mi')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.19429590017825316
714,"(17, 1, 15, 10, 'mi')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.29496402877697836
715,"(17, 1, 15, 10, '')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.3905429071803853
716,"(17, 1, 15, 10, '')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.06479859894921192
717,"(17, 1, 15, 10, '')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.4215167548500882
718,"(17, 1, 15, 10, '')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.2584670231729055
719,"(17, 1, 15, 10, '')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.3093525179856116
720,"(16, 1, 10, 10, 'mi')",2002-07-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,0.5008319467554077
721,"(16, 1, 10, 10, 'mi')",2003-09-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,0.21202003338898168
722,"(16, 1, 10, 10, 'mi')",2004-11-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,0.3344537815126051
723,"(16, 1, 10, 10, 'mi')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.44329896907216493
724,"(16, 1, 10, 10, 'mi')",2008-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5531531531531532
725,"(16, 1, 10, 10, '')",2002-07-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,0.4875207986688852
726,"(16, 1, 10, 10, '')",2003-09-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,0.23873121869782976
727,"(16, 1, 10, 10, '')",2004-11-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,0.32773109243697474
728,"(16, 1, 10, 10, '')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.45704467353951883
729,"(16, 1, 10, 10, '')",2008-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5675675675675675
730,"(16, 1, 15, 10, 'mi')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.24420677361853838
731,"(16, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,0.24865831842576025
732,"(16, 1, 15, 10, 'mi')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.4183123877917415
733,"(16, 1, 15, 10, 'mi')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,0.526032315978456
734,"(16, 1, 15, 10, 'mi')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5171171171171172
735,"(16, 1, 15, 10, '')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.2370766488413547
736,"(16, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,0.22003577817531306
737,"(16, 1, 15, 10, '')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.43267504488330344
738,"(16, 1, 15, 10, '')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,0.45421903052064627
739,"(16, 1, 15, 10, '')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5387387387387388
740,"(17, 1, 10, 10, 'mi')",2001-07-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,0.023255813953488413
741,"(17, 1, 10, 10, 'mi')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,-0.09151414309484185
742,"(17, 1, 10, 10, 'mi')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.21476510067114096
743,"(17, 1, 10, 10, 'mi')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.3378839590443685
744,"(17, 1, 10, 10, 'mi')",2008-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5531531531531532
745,"(17, 1, 10, 10, '')",2001-07-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,0.0830564784053156
746,"(17, 1, 10, 10, '')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,-0.07154742096505817
747,"(17, 1, 10, 10, '')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.2348993288590604
748,"(17, 1, 10, 10, '')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.31058020477815695
749,"(17, 1, 10, 10, '')",2008-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5675675675675675
750,"(17, 1, 15, 10, 'mi')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6842105263157895
751,"(17, 1, 15, 10, 'mi')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.08231173380035028
752,"(17, 1, 15, 10, 'mi')",2002-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.568904593639576
753,"(17, 1, 15, 10, 'mi')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.24420677361853838
754,"(17, 1, 15, 10, 'mi')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5459459459459459
755,"(17, 1, 15, 10, '')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6771929824561403
756,"(17, 1, 15, 10, '')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.11733800350262702
757,"(17, 1, 15, 10, '')",2002-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.6042402826855124
758,"(17, 1, 15, 10, '')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.2370766488413547
759,"(17, 1, 15, 10, '')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.5387387387387388
760,"(16, 1, 10, 10, 'mi')",2002-08-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,0.5740432612312811
761,"(16, 1, 10, 10, 'mi')",2003-10-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,0.5250836120401338
762,"(16, 1, 10, 10, 'mi')",2004-12-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,0.19191919191919193
763,"(16, 1, 10, 10, 'mi')",2006-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,0.26206896551724135
764,"(16, 1, 10, 10, 'mi')",2008-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7333333333333334
765,"(16, 1, 10, 10, '')",2002-08-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,0.5873544093178036
766,"(16, 1, 10, 10, '')",2003-10-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,0.5384615384615384
767,"(16, 1, 10, 10, '')",2004-12-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,0.164983164983165
768,"(16, 1, 10, 10, '')",2006-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,0.23448275862068968
769,"(16, 1, 10, 10, '')",2008-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7333333333333334
770,"(16, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.08407871198568873
771,"(16, 1, 15, 10, 'mi')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,-0.010752688172043001
772,"(16, 1, 15, 10, 'mi')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.8276481149012567
773,"(16, 1, 15, 10, 'mi')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,0.302158273381295
774,"(16, 1, 15, 10, 'mi')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7333333333333334
775,"(16, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.14132379248658322
776,"(16, 1, 15, 10, '')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,-0.0035842293906809264
777,"(16, 1, 15, 10, '')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.8420107719928187
778,"(16, 1, 15, 10, '')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,0.3237410071942446
779,"(16, 1, 15, 10, '')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7261261261261261
780,"(17, 1, 10, 10, 'mi')",2001-08-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,-0.6650082918739635
781,"(17, 1, 10, 10, 'mi')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.16943521594684385
782,"(17, 1, 10, 10, 'mi')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.41414141414141414
783,"(17, 1, 10, 10, 'mi')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.383304940374787
784,"(17, 1, 10, 10, 'mi')",2008-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7189189189189189
785,"(17, 1, 10, 10, '')",2001-08-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,-0.7180762852404643
786,"(17, 1, 10, 10, '')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.22259136212624586
787,"(17, 1, 10, 10, '')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.43434343434343436
788,"(17, 1, 10, 10, '')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.403747870528109
789,"(17, 1, 10, 10, '')",2008-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7333333333333334
790,"(17, 1, 15, 10, 'mi')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,-0.04929577464788726
791,"(17, 1, 15, 10, 'mi')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.5641476274165202
792,"(17, 1, 15, 10, 'mi')",2002-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.46194690265486726
793,"(17, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.11985688729874777
794,"(17, 1, 15, 10, 'mi')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7045045045045045
795,"(17, 1, 15, 10, '')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,-0.07042253521126751
796,"(17, 1, 15, 10, '')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.5360281195079086
797,"(17, 1, 15, 10, '')",2002-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.4194690265486726
798,"(17, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.14132379248658322
799,"(17, 1, 15, 10, '')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.7261261261261261
800,"(16, 1, 10, 10, 'mi')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.22259136212624586
801,"(16, 1, 10, 10, 'mi')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.3511705685618729
802,"(16, 1, 10, 10, 'mi')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.09459459459459463
803,"(16, 1, 10, 10, 'mi')",2006-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,-0.09532062391681118
804,"(16, 1, 10, 10, 'mi')",2008-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.30434782608695654
805,"(16, 1, 10, 10, '')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.18272425249169433
806,"(16, 1, 10, 10, '')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.3511705685618729
807,"(16, 1, 10, 10, '')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.3783783783783784
808,"(16, 1, 10, 10, '')",2006-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,-0.3102253032928943
809,"(16, 1, 10, 10, '')",2008-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.26086956521739135
810,"(16, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.17352415026833623
811,"(16, 1, 15, 10, 'mi')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.07360861759425497
812,"(16, 1, 15, 10, 'mi')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,-0.2351885098743267
813,"(16, 1, 15, 10, 'mi')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.45585585585585586
814,"(16, 1, 15, 10, 'mi')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.050724637681159424
815,"(16, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.08765652951699465
816,"(16, 1, 15, 10, '')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.0017953321364452268
817,"(16, 1, 15, 10, '')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,-0.30700179533213645
818,"(16, 1, 15, 10, '')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.34774774774774775
819,"(16, 1, 15, 10, '')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.08695652173913049
820,"(17, 1, 10, 10, 'mi')",2001-09-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,-0.4925373134328359
821,"(17, 1, 10, 10, 'mi')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,-0.009966777408637828
822,"(17, 1, 10, 10, 'mi')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.5159663865546218
823,"(17, 1, 10, 10, 'mi')",2005-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.4616695059625213
824,"(17, 1, 10, 10, 'mi')",2008-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.07246376811594213
825,"(17, 1, 10, 10, '')",2001-09-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,-0.30679933665008297
826,"(17, 1, 10, 10, '')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,0.06976744186046513
827,"(17, 1, 10, 10, '')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.5831932773109243
828,"(17, 1, 10, 10, '')",2005-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.3253833049403748
829,"(17, 1, 10, 10, '')",2008-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.26086956521739135
830,"(17, 1, 15, 10, 'mi')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.13684210526315788
831,"(17, 1, 15, 10, 'mi')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.3251318101933216
832,"(17, 1, 15, 10, 'mi')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.17584369449378334
833,"(17, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.15921288014311274
834,"(17, 1, 15, 10, 'mi')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.0
835,"(17, 1, 15, 10, '')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.3192982456140352
836,"(17, 1, 15, 10, '')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.5360281195079086
837,"(17, 1, 15, 10, '')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.23268206039076378
838,"(17, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.08765652951699465
839,"(17, 1, 15, 10, '')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.08695652173913049
840,"(16, 1, 10, 10, 'mi')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.3289036544850499
841,"(16, 1, 10, 10, 'mi')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.17252931323283072
842,"(16, 1, 10, 10, 'mi')",2005-02-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,0.032148900169204686
843,"(16, 1, 10, 10, 'mi')",2006-04-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,-0.40521739130434775
844,"(16, 1, 10, 10, 'mi')",2008-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,-0.014598540145985384
